q0,q1,q2,q3,MotionDeg,Roll,Pitch,Yaw,accX,accZ,0
0.635,-0.5693,0.3325,-0.4023,14.526714,-87.427185,176.37288,165.3229,-0.1752,0.1469,44
0.6349,-0.5709,0.33,-0.4024,14.57842,-87.608215,175.90234,165.0702,-0.1547,0.1376,44
0.6348,-0.5724,0.3274,-0.4026,14.66149,-87.78472,175.41626,164.77869,-0.1284,0.1367,44
0.6347,-0.5736,0.3248,-0.403,15.111842,-87.94183,174.93307,164.4343,-0.1025,0.1557,44
0.6338,-0.5754,0.3195,-0.406,15.111842,-88.32061,173.71315,163.40254,-0.0717,0.1909,44
0.6338,-0.5754,0.3195,-0.406,15.302371,-88.32061,173.71315,163.40254,-0.0717,0.1909,44
0.6331,-0.5753,0.3193,-0.4075,15.528126,-88.41242,173.48053,163.18826,-0.0678,0.1982,44
0.6319,-0.5751,0.3199,-0.4093,15.75353,-88.53336,173.28702,163.06871,-0.0727,0.2094,44
0.6304,-0.5746,0.3213,-0.4111,15.985534,-88.64369,173.19601,163.06322,-0.0976,0.2041,44
0.6288,-0.5738,0.3234,-0.413,16.220093,-88.73099,173.19972,163.13333,-0.1152,0.2124,44
0.6271,-0.5729,0.326,-0.4149,16.468357,-88.810585,173.26646,163.27765,-0.1245,0.2084,44
0.6252,-0.5718,0.329,-0.4168,16.724081,-88.88368,173.38362,163.47914,-0.1401,0.2109,44
0.6233,-0.5708,0.3321,-0.4187,17.45114,-88.96168,173.50395,163.70448,-0.1616,0.2045,44
0.618,-0.5677,0.3409,-0.4236,17.63039,-89.13343,173.92226,164.39557,-0.1909,0.1904,44
0.6167,-0.5669,0.3432,-0.4247,17.807901,-89.164825,174.05574,164.59865,-0.1948,0.1821,44
0.6153,-0.5662,0.3456,-0.4257,17.776136,-89.20581,174.19496,164.84462,-0.1352,0.1791,44
0.6155,-0.5663,0.3454,-0.4255,17.67437,-89.19537,174.19916,164.83865,-0.0878,0.1713,44
0.6163,-0.5664,0.3445,-0.4249,17.558311,-89.13881,174.20793,164.74893,-0.0292,0.2011,44
0.6174,-0.5667,0.3427,-0.4243,17.440258,-89.091064,174.1108,164.52376,0.041,0.2163,44
0.6186,-0.5671,0.3406,-0.4237,17.337086,-89.04778,173.97517,164.25642,0.0791,0.2426,44
0.6198,-0.5675,0.3384,-0.4232,17.237894,-89.00802,173.816,163.96072,0.1088,0.2353,44
0.621,-0.5678,0.3364,-0.4227,17.180449,-88.95558,173.69019,163.68784,0.1069,0.2333,44
0.6221,-0.5677,0.3347,-0.4225,17.108173,-88.88247,173.59612,163.3939,0.0908,0.2153,44
0.6233,-0.5673,0.3336,-0.4222,16.998446,-88.76403,173.62123,163.17686,0.0444,0.1992,44
0.6246,-0.5666,0.3332,-0.4216,16.818823,-88.59376,173.79858,163.0798,-0.0278,0.1713,44
0.626,-0.5657,0.3335,-0.4204,15.201509,-88.37145,174.15082,163.15134,-0.1088,0.1406,44
0.6329,-0.5636,0.3394,-0.408,14.259176,-87.189804,176.94054,165.21037,-0.3081,0.0195,44
0.6362,-0.5637,0.3419,-0.4005,13.2453165,-86.659454,178.32832,166.42891,-0.3159,-0.0239,44
0.64,-0.5641,0.3435,-0.3925,12.180784,-86.11004,179.68097,167.57494,-0.29,-0.0473,44
0.6442,-0.5643,0.3446,-0.3841,11.12937,-85.50823,181.06815,168.66275,-0.2465,-0.0488,44
0.6488,-0.5643,0.3451,-0.3759,10.188057,-84.87867,182.40065,169.60065,-0.1933,-0.0566,44
0.6536,-0.5636,0.3452,-0.3686,9.395147,-84.21898,183.63759,170.29932,-0.1416,-0.0283,44
0.6582,-0.5625,0.3447,-0.3624,8.765982,-83.59544,184.67223,170.75433,-0.0913,0.0048,44
0.6625,-0.5612,0.3438,-0.3574,8.328115,-83.03001,185.49533,171.00166,-0.0375,0.0556,44
0.6662,-0.5599,0.3425,-0.3538,8.022683,-82.566605,186.05241,171.04587,0.0048,0.0903,44
0.6696,-0.5585,0.341,-0.3511,7.8456273,-82.152626,186.45692,170.95773,0.0253,0.123,44
0.6729,-0.5568,0.3392,-0.3492,7.7229214,-81.75544,186.73395,170.71541,0.0507,0.1347,44
0.676,-0.555,0.3377,-0.3475,7.5985937,-81.363556,187.01721,170.49231,0.0561,0.1645,44
0.6789,-0.5533,0.3366,-0.3456,7.419281,-80.97803,187.35439,170.36636,0.0649,0.1845,44
0.6817,-0.5519,0.3358,-0.3431,6.8260508,-80.59757,187.77095,170.38597,0.0537,0.1899,44
0.6873,-0.5498,0.3354,-0.3355,6.4558563,-79.78285,189.00517,170.9697,0.0117,0.164,44
0.6904,-0.5492,0.3352,-0.3306,5.785743,-79.35476,189.7268,171.42584,-0.0131,0.1376,44
0.6971,-0.5483,0.3336,-0.3193,5.598569,-78.465515,191.16837,172.39949,-0.0419,0.1079,44
0.7008,-0.5478,0.3322,-0.3134,5.530109,-77.998795,191.84286,172.83609,-0.0458,0.083,44
0.7045,-0.5473,0.3307,-0.3075,5.603834,-77.535645,192.49461,173.26459,-0.0371,0.0659,44
0.7083,-0.5467,0.329,-0.3016,5.8090405,-77.06331,193.11868,173.66394,-0.0473,0.0483,44
0.7121,-0.546,0.3273,-0.2959,6.119525,-76.59098,193.71437,174.03441,-0.041,0.0356,44
0.7157,-0.5451,0.3256,-0.2905,6.4988685,-76.12712,194.26956,174.36502,-0.0463,0.0307,44
0.7192,-0.5441,0.3241,-0.2854,7.3972545,-75.6685,194.80917,174.67892,-0.0463,0.0336,44
0.7258,-0.5412,0.3217,-0.2769,7.841967,-74.74967,195.78038,175.11769,-0.0625,0.038,44
0.7287,-0.5393,0.3212,-0.2735,8.255138,-74.29291,196.2632,175.29082,-0.0664,0.0483,44
0.7313,-0.5372,0.3213,-0.2706,8.621179,-73.84279,196.76591,175.46072,-0.0888,0.0507,44
0.7335,-0.535,0.322,-0.2681,8.955387,-73.41061,197.29454,175.64824,-0.1054,0.0527,44
0.7354,-0.5326,0.3233,-0.266,9.228483,-72.980934,197.85742,175.84195,-0.1308,0.0488,44
0.7369,-0.5305,0.325,-0.2641,9.4758005,-72.600075,198.42555,176.07913,-0.1469,0.0615,44
0.7381,-0.5283,0.3271,-0.2625,9.671184,-72.230515,199.01016,176.31902,-0.1728,0.0659,44
0.7389,-0.5263,0.3297,-0.2611,9.834301,-71.89794,199.62117,176.60431,-0.1923,0.0737,44
0.7393,-0.5243,0.3328,-0.2599,9.946349,-71.584435,200.26932,176.92256,-0.1923,0.0947,44
0.7392,-0.5226,0.3365,-0.2587,10.004613,-71.31106,200.97614,177.3294,-0.1889,0.104,44
0.7386,-0.5212,0.3408,-0.2578,10.049705,-71.087234,201.70947,177.78592,-0.1997,0.1196,44
0.7376,-0.5199,0.3456,-0.257,10.068154,-70.883156,202.48975,178.29277,-0.2104,0.1259,44
0.7361,-0.5187,0.3507,-0.2567,10.059751,-70.724434,203.24509,178.78511,-0.225,0.1342,44
0.7342,-0.5177,0.3559,-0.257,10.036581,-70.622826,203.93388,179.23575,-0.2587,0.1367,44
0.7321,-0.5167,0.3608,-0.2583,9.982168,-70.57805,204.46756,179.53966,-0.2641,0.145,44
0.7297,-0.5158,0.3653,-0.2606,9.888518,-70.60997,204.82568,179.7009,-0.2714,0.1591,44
0.727,-0.5151,0.3693,-0.2639,9.773959,-70.73202,204.98805,179.71928,-0.2744,0.1728,44
0.724,-0.5145,0.3728,-0.2681,9.65079,-70.933365,204.96844,179.60278,-0.2773,0.1928,44
0.7209,-0.5142,0.3759,-0.2729,9.547934,-71.20409,204.80444,179.40263,-0.2871,0.2026,44
0.7175,-0.514,0.3788,-0.278,9.47575,-71.52108,204.56313,179.17111,-0.311,0.2021,44
0.7139,-0.5141,0.3818,-0.2831,9.442852,-71.87301,204.30833,178.98218,-0.333,0.1899,44
0.7101,-0.5144,0.3848,-0.288,9.427144,-72.24573,204.05396,178.8463,-0.3398,0.1889,44
0.706,-0.5151,0.3878,-0.2927,9.43607,-72.66118,203.78607,178.78311,-0.331,0.2143,44
0.7018,-0.5161,0.3906,-0.2974,9.472775,-73.11373,203.46086,178.7341,-0.2988,0.2299,44
0.6974,-0.5173,0.3931,-0.3022,9.508891,-73.608894,203.05469,178.6763,-0.2656,0.2416,44
0.6929,-0.5189,0.3949,-0.3075,9.561733,-74.18765,202.45322,178.53122,-0.2426,0.2333,44
0.6838,-0.5232,0.3951,-0.32,9.592187,-75.637184,200.43687,177.77718,-0.1645,0.1733,44
0.6796,-0.5258,0.3931,-0.3271,9.664982,-76.48202,198.99385,177.09947,-0.1318,0.1479,44
0.6763,-0.5281,0.3897,-0.3343,9.766196,-77.29238,197.38423,176.18578,-0.1064,0.1176,44
0.6737,-0.5302,0.3853,-0.3411,9.869869,-78.04921,195.72127,175.14911,-0.0869,0.1347,44
0.6718,-0.5323,0.3804,-0.3471,9.95404,-78.73247,194.11528,174.10378,-0.0336,0.1591,44
0.6705,-0.5343,0.3755,-0.3519,9.990055,-79.309296,192.68848,173.15495,-0.0268,0.1489,44
0.6703,-0.5357,0.3704,-0.3553,9.835637,-79.70471,191.49823,172.24846,0.1123,0.2153,44
0.6693,-0.5391,0.3657,-0.3571,9.777968,-80.23546,190.37578,171.76836,0.2983,0.2817,44
0.6676,-0.5409,0.3661,-0.3571,9.8427305,-80.486435,190.2189,172.03175,0.331,0.2763,44
0.6649,-0.5423,0.3689,-0.3571,10.130419,-80.70966,190.35759,172.60155,0.3222,0.2509,44
0.6612,-0.5429,0.3739,-0.3577,10.668749,-80.895065,190.72089,173.35011,0.2675,0.2158,44
0.6571,-0.5423,0.3807,-0.359,11.45954,-80.97884,191.301,174.15436,0.1655,0.1435,44
0.6528,-0.5407,0.3879,-0.3618,12.417747,-81.03654,191.80623,174.74812,0.0302,0.103,44
0.6486,-0.5381,0.3944,-0.3661,13.42191,-81.0896,192.10356,174.98671,-0.0942,0.062,44
0.6451,-0.5348,0.3995,-0.3716,14.410489,-81.13889,192.14981,174.81555,-0.1909,0.0776,44
0.6419,-0.5314,0.4036,-0.3776,15.363008,-81.21738,192.02484,174.44182,-0.2431,0.1132,44
0.6388,-0.5281,0.407,-0.3837,16.182493,-81.32681,191.79507,173.97932,-0.2626,0.1201,44
0.636,-0.5254,0.4097,-0.3891,16.830732,-81.45637,191.53273,173.55771,-0.3198,0.1079,44
0.6338,-0.5233,0.4115,-0.3936,17.241524,-81.58285,191.2531,173.16,-0.3398,0.1127,44
0.6321,-0.5225,0.4118,-0.3971,17.425154,-81.78001,190.82841,172.79301,-0.3696,0.0976,44
0.6311,-0.5227,0.4108,-0.3995,17.424952,-81.999535,190.33185,172.45306,-0.3588,0.0986,44
0.6307,-0.5236,0.4088,-0.4009,17.298962,-82.21927,189.8078,172.14166,-0.3198,0.1132,44
0.6308,-0.5251,0.4059,-0.4018,17.116682,-82.45589,189.21062,171.80301,-0.2626,0.122,44
0.6312,-0.5267,0.4025,-0.4024,16.717733,-82.68025,188.5963,171.42848,-0.2202,0.1362,44
0.6318,-0.5314,0.393,-0.4046,16.717733,-83.368996,186.77,170.3389,-0.124,0.1665,44
0.6318,-0.5314,0.393,-0.4046,16.692142,-83.368996,186.77,170.3389,-0.124,0.1665,44
0.6316,-0.5326,0.3908,-0.4056,16.72023,-83.577705,186.2593,170.04651,-0.1289,0.1708,44
0.631,-0.5336,0.3893,-0.4066,16.768621,-83.77895,185.82872,169.84688,-0.1435,0.184,44
0.6303,-0.5346,0.3882,-0.4076,16.847538,-83.97568,185.4425,169.7019,-0.1562,0.1601,44
0.6292,-0.5355,0.3876,-0.4085,16.961946,-84.17559,185.11285,169.64848,-0.1547,0.1435,44
0.6279,-0.5364,0.3875,-0.4095,17.095617,-84.37978,184.82092,169.65753,-0.1582,0.1416,44
0.6265,-0.5372,0.3877,-0.4105,17.242794,-84.57511,184.56755,169.70346,-0.1542,0.1435,44
0.625,-0.5378,0.3882,-0.4114,17.406149,-84.75003,184.37259,169.79178,-0.142,0.1542,44
0.6236,-0.5382,0.3888,-0.4124,17.584715,-84.90349,184.20126,169.85832,-0.1318,0.1655,44
0.6223,-0.5385,0.3893,-0.4136,17.758684,-85.05275,184.00835,169.87225,-0.1181,0.1743,44
0.621,-0.5386,0.39,-0.4146,17.910925,-85.17333,183.88028,169.92253,-0.124,0.1992,44
0.6197,-0.5389,0.3908,-0.4154,18.044765,-85.29798,183.77036,170.02936,-0.1357,0.1992,44
0.6186,-0.5392,0.3916,-0.4161,18.12801,-85.40395,183.68562,170.1372,-0.1479,0.226,44
0.6176,-0.5396,0.3922,-0.4164,18.169113,-85.50012,183.62009,170.2743,-0.1567,0.2358,44
0.6167,-0.5403,0.3925,-0.4165,18.139267,-85.61236,183.52066,170.41809,-0.1596,0.2309,44
0.6161,-0.5414,0.3923,-0.4163,18.071262,-85.73586,183.3797,170.55066,-0.1811,0.2255,44
0.6156,-0.5427,0.3915,-0.416,17.961624,-85.88145,183.16367,170.6289,-0.1787,0.2104,44
0.6154,-0.5441,0.3902,-0.4156,17.799603,-86.02421,182.90886,170.6432,-0.1733,0.1855,44
0.6156,-0.5456,0.3885,-0.415,17.579802,-86.14972,182.64745,170.61223,-0.1596,0.1694,44
0.6159,-0.5473,0.3867,-0.4139,17.3184,-86.26619,182.42218,170.64325,-0.1435,0.1474,44
0.6164,-0.5492,0.3849,-0.4125,17.014498,-86.37127,182.23015,170.7163,-0.1406,0.1254,44
0.617,-0.5511,0.383,-0.4107,16.706062,-86.45673,182.08029,170.82185,-0.1289,0.1196,44
0.6178,-0.5528,0.3814,-0.4088,16.43648,-86.499916,182.01357,170.94995,-0.1025,0.1132,44
0.6185,-0.5542,0.38,-0.4071,16.225826,-86.52994,181.96762,171.05963,-0.0668,0.1381,44
0.6189,-0.5553,0.3792,-0.4056,16.157827,-86.54917,181.979,171.21758,-0.0332,0.1596,44
0.6185,-0.5559,0.3803,-0.4045,16.364191,-86.546394,182.17213,171.5867,0.0239,0.1938,44
0.6173,-0.5551,0.3827,-0.4051,16.695726,-86.5223,182.38951,171.83923,0.0043,0.1972,44
0.6157,-0.5536,0.3863,-0.4062,17.115253,-86.45524,182.73167,172.15147,-0.0742,0.1669,44
0.6139,-0.5514,0.3909,-0.4075,17.556204,-86.32377,183.22374,172.52043,-0.1616,0.1137,44
0.6123,-0.5488,0.396,-0.4087,17.92695,-86.124374,183.84181,172.91405,-0.2509,0.0678,44
0.6112,-0.546,0.4008,-0.4093,18.299942,-85.85684,184.54897,173.28772,-0.3139,0.0312,44
0.6151,-0.5374,0.4044,-0.4112,18.293419,-84.91104,185.80746,172.4816,-0.0048,0.206,44
0.6166,-0.5369,0.4005,-0.4135,18.285109,-84.993645,185.1816,171.55008,0.0234,0.2421,44
0.6184,-0.5364,0.3957,-0.4161,18.257097,-85.084885,184.43346,170.44183,0.0346,0.248,44
0.6204,-0.5359,0.3907,-0.4184,18.105766,-85.14186,183.71703,169.32965,0.0156,0.2382,44
0.6228,-0.5358,0.386,-0.4194,17.81251,-85.128105,183.18753,168.43176,-0.0244,0.2246,44
0.6263,-0.5353,0.3812,-0.4191,17.33421,-84.94593,182.9053,167.59416,-0.0429,0.1733,44
0.6303,-0.535,0.3776,-0.4167,16.701265,-84.626945,183.02342,167.18427,-0.0532,0.2133,44
0.6343,-0.5352,0.3753,-0.4125,15.946264,-84.24822,183.45831,167.22916,-0.0668,0.186,44
0.6384,-0.5355,0.3742,-0.4068,15.125244,-83.78822,184.20706,167.635,-0.0742,0.1523,44
0.6423,-0.5358,0.3743,-0.4,14.349416,-83.27528,185.21869,168.35199,-0.0766,0.1245,44
0.646,-0.5358,0.3754,-0.3931,13.690465,-82.72451,186.3829,169.19308,-0.0615,0.0947,44
0.6494,-0.5351,0.3772,-0.3866,13.25027,-82.135704,187.62921,170.02527,-0.0703,0.0678,44
0.6527,-0.5333,0.3792,-0.3815,12.994837,-81.51362,188.8141,170.61383,-0.0839,0.0502,44
0.6559,-0.5308,0.3811,-0.3777,12.905254,-80.89535,189.87321,170.96887,-0.0952,0.0546,44
0.6588,-0.5278,0.3828,-0.3751,12.912385,-80.31049,190.77708,171.12094,-0.1166,0.08,44
0.6616,-0.5245,0.3842,-0.3732,13.022829,-79.74438,191.56747,171.13034,-0.1391,0.0903,44
0.6674,-0.5179,0.3862,-0.3701,13.00446,-78.64704,192.94548,170.96211,-0.1635,0.1352,44
0.6704,-0.5152,0.3865,-0.3681,12.882836,-78.13977,193.54501,170.90085,-0.1684,0.1391,44
0.6738,-0.513,0.3861,-0.3654,12.6454115,-77.63562,194.10858,170.87277,-0.1684,0.1259,44
0.6778,-0.5113,0.3846,-0.362,12.307307,-77.131256,194.59084,170.82756,-0.1591,0.1264,44
0.6823,-0.5101,0.3821,-0.3579,11.9407425,-76.6309,194.99805,170.78453,-0.1333,0.1225,44
0.6873,-0.509,0.3789,-0.3533,11.565124,-76.10245,195.37048,170.72511,-0.0913,0.1059,44
0.6927,-0.508,0.3752,-0.3481,11.244173,-75.54399,195.73819,170.69098,-0.0629,0.1088,44
0.6982,-0.5069,0.3715,-0.3425,10.99569,-74.95576,196.14311,170.7101,-0.038,0.1,44
0.7038,-0.5058,0.3678,-0.3367,10.869639,-74.35417,196.55481,170.76418,-0.0434,0.061,44
0.7097,-0.5043,0.3641,-0.3306,10.8644495,-73.689186,197.013,170.83215,-0.0209,0.0727,44
0.7154,-0.5026,0.3609,-0.3244,10.982992,-73.0079,197.53156,170.97209,-0.0249,0.0751,44
0.7208,-0.5006,0.3582,-0.3182,11.218511,-72.312386,198.10333,171.16597,-0.0161,0.0756,44
0.7259,-0.4984,0.3563,-0.3124,11.568287,-71.61961,198.71938,171.39552,-0.0039,0.0917,44
0.7305,-0.4957,0.3552,-0.3071,11.9807825,-70.92011,199.38373,171.63258,0.0009,0.1074,44
0.7344,-0.4927,0.3553,-0.3023,12.45558,-70.23507,200.13646,171.92963,0.0112,0.1157,44
0.7377,-0.4893,0.3568,-0.2981,12.975593,-69.54795,201.00339,172.2769,-0.0092,0.1186,44
0.7403,-0.4855,0.3597,-0.2943,13.46881,-68.85593,202.0067,172.69626,-0.0278,0.1088,44
0.742,-0.4819,0.3638,-0.291,13.950658,-68.228836,203.08046,173.19429,-0.0766,0.0903,44
0.7428,-0.4784,0.3691,-0.2879,14.427788,-67.64328,204.26584,173.79756,-0.122,0.0639,44
0.743,-0.4751,0.3751,-0.2851,14.948009,-67.10106,205.48969,174.4432,-0.1586,0.0473,44
0.7427,-0.4716,0.3817,-0.2828,15.480439,-66.56998,206.74106,175.06871,-0.1855,0.0302,44
0.742,-0.4682,0.3886,-0.2811,16.058846,-66.08081,207.95851,175.65187,-0.2231,0.0449,44
0.7411,-0.4645,0.3954,-0.28,16.642994,-65.5982,209.11206,176.12886,-0.248,0.0541,44
0.7398,-0.4608,0.4022,-0.2798,17.257423,-65.17194,210.16891,176.50027,-0.2753,0.0751,44
0.7384,-0.457,0.409,-0.28,18.837292,-64.75614,211.18698,176.81018,-0.3012,0.0825,44
0.7327,-0.4479,0.4271,-0.2826,19.11911,-63.92219,213.62779,177.48909,-0.3979,0.1406,44
0.7304,-0.4466,0.4313,-0.2844,19.275494,-63.904137,214.03027,177.59431,-0.3784,0.1499,44
0.728,-0.446,0.4343,-0.287,19.315699,-64.02289,214.16307,177.5704,-0.3364,0.165,44
0.7255,-0.446,0.4361,-0.2905,19.334307,-64.27612,214.0181,177.40053,-0.291,0.2021,44
0.7227,-0.4461,0.4375,-0.2951,19.38894,-64.61998,213.69556,177.0945,-0.2578,0.2221,44
0.7196,-0.4461,0.439,-0.3005,19.517057,-65.00909,213.29715,176.71063,-0.2543,0.2172,44
0.716,-0.4459,0.441,-0.3064,19.705462,-65.42043,212.90753,176.31618,-0.2758,0.2133,44
0.7117,-0.4458,0.4437,-0.3125,19.97836,-65.87029,212.56438,175.99316,-0.2885,0.2114,44
0.7069,-0.4457,0.4472,-0.3186,20.28605,-66.32683,212.30453,175.76,-0.2719,0.2187,44
0.7015,-0.4459,0.4511,-0.3246,20.617111,-66.826645,212.06848,175.62642,-0.2612,0.2333,44
0.6958,-0.4464,0.455,-0.3308,20.921219,-67.379105,211.77107,175.5161,-0.2407,0.2553,44
0.6898,-0.4474,0.4583,-0.3373,21.219584,-68.02358,211.30983,175.38681,-0.1938,0.2866,44
0.6837,-0.4487,0.4607,-0.3447,21.575596,-68.7729,210.58728,175.12126,-0.1743,0.3154,44
0.6773,-0.45,0.4627,-0.3528,22.01298,-69.58981,209.69875,174.7688,-0.1713,0.3222,44
0.6707,-0.4512,0.4646,-0.3613,22.510666,-70.43672,208.72095,174.37619,-0.2119,0.2807,44
0.6642,-0.4522,0.4662,-0.3699,22.995506,-71.27985,207.67737,173.93732,-0.2739,0.25,44
0.6583,-0.4531,0.4671,-0.3781,23.338194,-72.08504,206.58849,173.45389,-0.3198,0.2529,44
0.6532,-0.4546,0.4671,-0.385,23.497036,-72.8548,205.50061,173.05356,-0.3457,0.2573,44
0.6494,-0.4566,0.4661,-0.3903,23.385204,-73.53786,204.46852,172.72159,-0.3364,0.2719,44
0.647,-0.4595,0.4641,-0.3933,23.053467,-74.122665,203.55862,172.56178,-0.29,0.2827,44
0.6458,-0.463,0.4617,-0.394,22.590248,-74.578606,202.86719,172.61389,-0.2143,0.2958,44
0.6449,-0.4671,0.4597,-0.3928,22.127531,-74.95522,202.41612,172.95842,-0.1391,0.2802,44
0.6438,-0.4714,0.4589,-0.3904,21.772024,-75.25976,202.23615,173.58769,-0.0649,0.2387,44
0.6423,-0.4753,0.4596,-0.3874,21.565334,-75.4746,202.33463,174.42361,-0.0083,0.163,44
0.6404,-0.4785,0.4608,-0.3852,21.62325,-75.67847,202.43826,175.18144,0.0097,0.1005,44
0.6366,-0.4816,0.461,-0.3874,21.817802,-76.244995,201.79193,175.43915,-0.0102,0.0527,44
0.6341,-0.4826,0.4593,-0.3922,22.116053,-76.77624,200.78784,174.94963,-0.0625,0.0786,44
0.6315,-0.4832,0.4569,-0.3986,22.444613,-77.3875,199.52052,174.16902,-0.0996,0.103,44
0.6286,-0.4839,0.4538,-0.4056,22.754091,-78.075836,198.06972,173.26534,-0.1469,0.1196,44
0.6257,-0.4851,0.4503,-0.4126,22.999418,-78.810585,196.5304,172.35164,-0.1875,0.1118,44
0.6229,-0.4868,0.4465,-0.4189,23.175562,-79.54786,195.0041,171.51402,-0.2124,0.1049,44
0.6204,-0.4889,0.4424,-0.4245,23.290005,-80.26741,193.50867,170.73033,-0.208,0.1069,44
0.6182,-0.4912,0.4383,-0.4292,23.380093,-80.9356,192.12099,170.04047,-0.1879,0.0991,44
0.6163,-0.4934,0.4348,-0.433,23.48704,-81.5122,190.93971,169.48898,-0.1616,0.1098,44
0.6144,-0.4954,0.4321,-0.4362,23.603525,-82.01956,189.94319,169.07791,-0.1645,0.1347,44
0.6124,-0.4972,0.4301,-0.4388,23.763132,-82.4697,189.11082,168.8071,-0.1494,0.1372,44
0.6102,-0.4987,0.4293,-0.4409,23.973558,-82.85228,188.4932,168.72537,-0.1743,0.1689,44
0.6077,-0.5,0.4296,-0.4427,24.229212,-83.193855,188.03822,168.81583,-0.2114,0.1591,44
0.605,-0.501,0.4303,-0.4445,24.523695,-83.51442,187.64096,168.94453,-0.248,0.1435,44
0.6024,-0.5016,0.4315,-0.4463,24.847725,-83.78199,187.34398,169.09502,-0.2817,0.1411,44
0.5997,-0.502,0.4328,-0.4482,25.216572,-84.0425,187.05513,169.23793,-0.3076,0.1342,44
0.597,-0.5021,0.434,-0.4505,25.617306,-84.30164,186.7326,169.29556,-0.33,0.1362,44
0.5942,-0.5021,0.4351,-0.4531,26.005676,-84.57713,186.36256,169.30518,-0.3408,0.1391,44
0.5916,-0.502,0.436,-0.4557,26.364532,-84.838196,185.98991,169.27005,-0.3413,0.1586,44
0.5892,-0.5019,0.4368,-0.4581,26.67233,-85.07989,185.64099,169.23563,-0.3432,0.1767,44
0.587,-0.502,0.4376,-0.4601,26.87633,-85.30422,185.33183,169.25706,-0.35,0.1958,44
0.5853,-0.5023,0.4383,-0.4613,26.959263,-85.4753,185.119,169.34906,-0.3491,0.1948,44
0.5841,-0.503,0.4387,-0.4617,26.925135,-85.61414,184.96008,169.50446,-0.3334,0.208,44
0.5834,-0.5041,0.4387,-0.4614,26.780724,-85.72867,184.83266,169.69763,-0.3012,0.2333,44
0.5833,-0.5055,0.4381,-0.4606,26.535578,-85.82091,184.70854,169.86122,-0.2841,0.2578,44
0.5837,-0.5072,0.4368,-0.4594,25.829939,-85.90629,184.55681,169.97719,-0.2587,0.2597,44
0.5854,-0.5115,0.4332,-0.4559,25.397253,-86.06474,184.2447,170.23549,-0.246,0.2397,44
0.5865,-0.5139,0.4313,-0.4535,24.87979,-86.119286,184.1478,170.4371,-0.226,0.2221,44
0.5881,-0.5164,0.4295,-0.4504,24.300413,-86.1116,184.17532,170.7105,-0.2119,0.1972,44
0.59,-0.5188,0.4279,-0.4466,23.055212,-86.038216,184.3436,171.06577,-0.1782,0.1704,44
0.5946,-0.5231,0.425,-0.4381,22.475712,-85.751335,184.94101,171.82419,-0.0986,0.1606,44
0.597,-0.5248,0.4236,-0.4342,21.708881,-85.58369,185.25781,172.11873,-0.0517,0.1787,44
0.6004,-0.5267,0.4216,-0.4291,21.598223,-85.33045,185.702,172.4369,-0.0078,0.2104,44
0.6012,-0.5265,0.4218,-0.4281,21.608797,-85.20915,185.92538,172.51169,-0.0595,0.1743,44
0.6016,-0.5256,0.4229,-0.4275,21.633606,-85.05029,186.24696,172.6131,-0.1494,0.1303,44
0.6021,-0.5244,0.4247,-0.4266,21.61077,-84.8239,186.72719,172.8027,-0.2285,0.0839,44
0.6029,-0.523,0.4268,-0.425,21.471268,-84.51948,187.3699,173.0747,-0.2739,0.0488,44
0.6043,-0.5219,0.4286,-0.4226,21.187773,-84.16976,188.08891,173.39108,-0.2968,0.018,44
0.6065,-0.5211,0.4294,-0.4196,20.795568,-83.796814,188.78455,173.63045,-0.2563,-0.0043,44
0.6092,-0.5208,0.429,-0.4165,20.30925,-83.46646,189.32884,173.75021,-0.1889,0.0229,44
0.6123,-0.521,0.427,-0.4137,19.797056,-83.21837,189.61261,173.66418,-0.0996,0.0576,44
0.6157,-0.5214,0.4236,-0.4117,19.285982,-83.05056,189.61748,173.31526,-0.0283,0.0756,44
0.6194,-0.5216,0.4192,-0.4103,18.779266,-82.90589,189.45302,172.74051,-0.0122,0.0927,44
0.6234,-0.5216,0.4144,-0.4091,18.27547,-82.741356,189.24432,172.06145,0.0009,0.0922,44
0.6276,-0.5214,0.4097,-0.4077,17.7369,-82.52809,189.09598,171.3964,0.0175,0.1064,44
0.632,-0.5211,0.4053,-0.4056,17.150633,-82.24727,189.08255,170.84367,0.0151,0.1118,44
0.6365,-0.5209,0.4017,-0.4025,16.475454,-81.89684,189.27806,170.52539,0.0244,0.1162,44
0.6412,-0.5207,0.399,-0.3979,15.75562,-81.44336,189.76646,170.50345,0.038,0.1362,44
0.646,-0.5204,0.3976,-0.392,14.409991,-80.88606,190.57703,170.795,0.0336,0.1381,44
0.6544,-0.5196,0.398,-0.3784,13.904721,-79.67754,192.74828,172.03848,0.0375,0.1591,44
0.658,-0.5187,0.3995,-0.3718,13.530005,-79.04518,193.97705,172.7725,0.0195,0.1665,44
0.6612,-0.5174,0.4015,-0.3656,13.283981,-78.40839,195.22816,173.49625,-0.0058,0.1655,44
0.6642,-0.5158,0.4037,-0.3601,13.117993,-77.78298,196.42744,174.13458,-0.038,0.1386,44
0.6669,-0.5142,0.4053,-0.3556,13.001251,-77.23743,197.40746,174.59558,-0.0498,0.1342,44
0.6695,-0.5125,0.4062,-0.3519,12.81213,-76.74676,198.1946,174.87962,-0.0644,0.1289,44
