q0,q1,q2,q3,accX,accY,accZ,gyrX,gyrY,gyrZ,magX,magY,magZ,0
0.4674,-0.0863,0.6966,-0.5373,-0.5639,-1.1079,0.4003,0.119,1.313,-1.088,15.46,-28.306,-0.613,13
0.7912,-0.591,0.0454,-0.15,-0.1059,-0.9116,0.35,-0.005,-0.39,-0.301,27.299,0.013,-6.45,50
0.3318,-0.1032,0.6453,-0.6802,-0.2861,-0.9541,0.1455,-0.003,-0.021,-0.004,14.748,-32.545,-24.418,35
0.3457,-0.3331,-0.5248,0.7028,-0.0937,-0.9936,0.2148,-0.033,-0.01,-0.069,-10.279,2.687,-14.699,22
0.5188,-0.4603,0.4239,-0.5822,0.0136,-1.0029,0.2026,0.19,-0.054,-0.712,-14.4,-25.037,-4.95,47
0.5981,-0.4518,0.4432,-0.4915,-0.1191,-1.1074,0.2617,-0.171,-0.261,-0.035,-11.55,-18.437,-23.237,32
0.6582,-0.6108,0.1897,-0.3968,0.1303,-0.8872,0.0463,0.419,0.514,0.772,-24.739,23.232,-2.364,5
0.4898,-0.4923,0.5052,-0.5122,0.1547,-0.9575,0.1005,0.151,-0.049,-1.007,-12,-17.087,-20.537,2
0.2231,-0.2834,-0.5734,0.7355,0.0869,-1.0639,0.1508,0.248,0.105,-1.819,-7.937,-12.737,-3.3,41
0.6955,-0.6503,0.2228,-0.2087,-0.1674,-0.5932,0.1113,0.498,-0.811,1.822,10.049,-20.687,-25.037,17
0.4402,-0.5636,-0.2799,0.6403,-0.1411,-0.871,0.0087,0.267,0.471,0.734,-24.578,-30.436,5.785,23
0.7761,-0.63,0.0171,0.0145,0.0527,-1.0922,0.1987,0.058,-0.063,0.056,4.499,8.713,16.199,37
0.476,-0.3689,0.6152,-0.5085,-0.2075,-0.9838,-0.0205,0.013,0.015,-0.008,-30.674,-12.547,29.905,34
0.5394,-0.5863,0.3002,-0.5244,0.6015,-1.4916,0.1484,-0.04,-3.878,2.732,15.899,-11.987,-31.937,31
0.145,0.2671,0.7266,-0.6161,-0.6254,-1.0346,0.1069,1.165,0.96,-0.524,22.949,-1.187,-31.937,29
0.1621,-0.3539,-0.5601,0.7312,-0.8916,-0.9887,-0.1679,0.348,1.155,-0.496,31.049,-24.137,-2.237,29
0.4001,-0.3825,0.4126,-0.7233,0.2119,-0.7304,0.3193,-0.443,1.678,-0.054,-26.987,-12.887,-30.737,43
0.3148,-0.1684,0.6114,-0.7061,-0.1821,-0.9628,0.2246,-0.011,0.08,-0.082,9.142,-20.232,24.417,45
0.6929,-0.5189,0.3949,-0.3075,-0.2426,-1.2441,0.2333,-0.387,1.09,-0.97,16.465,13.623,-26.424,44
0.5698,-0.4304,0.4491,-0.5368,-0.1362,-0.9663,0.2963,0.008,-0.329,-0.018,-7.05,-22.937,-8.1,47
0.7185,-0.6775,0.1319,-0.0847,-0.0522,-0.8745,0.1411,0.215,0.479,-0.362,-26.837,4.813,25.199,19
0.0375,-0.0821,-0.6242,0.7759,-0.0761,-0.9824,0.2773,-0.138,0.439,-0.063,-9.22,13.804,-7.288,18
0.3383,-0.1252,-0.6347,0.6832,0.0698,-1.1826,0.0644,-0.406,0.599,-0.132,-26.987,-4.337,11.249,40
0.4374,-0.2931,0.5376,-0.6585,-0.1093,-0.9985,0.0625,0.602,-0.334,0.418,13.199,-5.987,29.699,24
0.7149,-0.6848,-0.0294,-0.1374,-0.0478,-1.0273,0.1323,-0.192,-0.222,-0.357,16.799,-6.437,26.849,14
0.0731,-0.0362,0.7114,-0.6979,0.0698,-1.4731,0.0463,0.877,-0.598,-0.94,26.549,-5.087,-25.487,10
0.7265,-0.6014,-0.0981,0.3173,-0.2607,-0.937,0.2495,-0.067,0.106,-0.033,-19.316,0.184,-13.001,15
0.0893,-0.1295,0.6677,-0.7275,0.288,-0.9599,0.3061,1.7,0.615,-0.718,19.499,29.399,-19.787,10
0.5527,-0.3384,0.5492,-0.5274,-0.3925,-0.9082,0.143,-0.361,-0.014,-0.002,9.449,11.113,28.199,30
0.6547,-0.65,0.2213,-0.3159,0.3056,-1.3417,0.0239,-0.465,0.555,2.559,-9.3,14.999,-9.137,17
0.4761,-0.388,0.5864,-0.528,-0.0532,-1.0546,-0.0825,0.127,-2.986,0.543,0.812,-29.947,-18.681,34
0.5072,-0.4524,0.5238,-0.5134,0.0766,-1.2275,0.0595,-0.276,0.483,-0.423,28.036,-6.437,-2.837,2
0.6481,-0.3288,0.6141,-0.3074,-0.6269,-0.6777,0.0156,0.536,0.89,-0.148,15.749,10.949,27.299,48
0.5457,-0.4382,0.4831,-0.526,-0.2177,-1.0458,-0.0112,-0.061,-1.323,0.95,30.899,-9.437,27.599,30
0.6524,-0.3188,0.626,-0.284,-0.7485,-0.5688,0.0703,0.231,0.159,-0.299,-6.6,-13.337,13.049,48
0.394,-0.1208,0.6292,-0.6588,-0.1308,-0.9018,0.1201,-0.262,-1.03,0.622,12.299,10.213,-26.537,33
0.5118,-0.3795,-0.5951,0.4896,0.1118,-0.7094,-0.0498,0.164,0.411,-0.735,11.701,20.817,-29.617,16
0.6529,-0.5523,0.3091,-0.4159,-0.0229,-0.9208,0.2568,-0.07,-0.066,-0.101,-21.15,-31.787,-1.487,27
0.2203,-0.1674,-0.5857,0.7617,-0.1289,-0.7192,0.1088,-0.488,-0.244,-0.385,3.699,-19.316,-22.975,18
0.6994,-0.7043,0.1139,-0.0409,-0.1035,-1.0092,-0.0239,0.025,0.035,0.011,-28.487,5.113,27.599,19
0.6699,-0.5791,0.2672,-0.3797,0.0454,-1.0083,0.2617,0.071,-0.226,-0.082,10.199,-4.037,18.149,27
0.4385,-0.3541,-0.4854,0.6682,-0.0112,-0.9199,0.1928,-0.572,0.219,-0.897,-0.229,-30.013,-19.649,22
0.1733,-0.1052,0.5984,-0.775,-0.1103,-1.0498,0.3603,-0.302,0.179,0.249,29.044,10.646,5.704,45
0.2332,-0.1132,0.6223,-0.7385,-0.0756,-1.3901,0.2475,-0.254,0.101,0.324,30.299,-7.787,24.149,33
0.7432,-0.6395,0.187,-0.0594,0.1762,-0.8872,-0.0488,0.247,-0.045,0.341,-4.35,9.613,-10.337,17
0.7084,-0.4592,0.2607,-0.4682,0.1777,-0.8696,0.4238,-0.44,0.3,-0.972,-3.9,-1.037,-5.687,39
0.2538,-0.2229,-0.5805,0.7408,-0.0874,-0.893,0.311,-0.247,-0.297,0.051,-28.57,-8.096,3.961,18
0.5494,-0.5386,0.3883,-0.5071,0.0751,-0.7636,0.2744,-0.202,-2.824,1.461,20.099,-3.737,-23.087,31
0.2569,-0.2533,0.5896,-0.7226,-0.04,-1.0146,0.1953,0.231,-0.194,0.036,20.099,-2.237,19.499,25
0.3314,-0.1068,0.645,-0.6802,-0.2924,-0.9648,0.1484,0.003,-0.001,-0.014,14.748,-30.295,-24.718,35
0.4696,-0.1069,0.7746,-0.4096,-0.499,-0.9702,-0.2006,0.904,0.818,-0.198,26.279,1.627,9.092,13
0.1419,-0.1488,-0.6396,0.7406,0.0766,-1.5141,-0.0126,0.111,-1.808,0.309,-21.67,5.704,5.311,18
0.0472,-0.0676,-0.6404,0.7635,-0.0644,-1.0048,0.1699,0.005,0.014,-0.029,18.899,-2.387,28.049,7
0.468,-0.3611,0.5637,-0.5768,-0.1411,-0.979,0.0795,0.017,-0.054,-0.031,7.349,-17.987,-3.75,42
0.5449,-0.3725,0.4969,-0.5632,0.0356,-0.8662,0.0166,0.388,0.388,0.407,17.836,10.649,-27.587,42
0.6979,-0.6059,0.2678,-0.2719,-0.0957,-0.9824,-0.0131,0.024,-0.126,-0.063,24.899,-12.437,31.199,8
0.8142,-0.5628,0.1395,0.0263,-0.2485,-1.3359,0.3803,-0.254,0.131,-1.344,-25.787,-10.637,-6.45,50
0.4063,-0.1175,0.6159,-0.6645,-0.4316,-1.4086,0.2119,0.098,0.314,-0.549,-0.6,-15.587,-10.337,33
0.2652,-0.3905,-0.5857,0.6587,0.0239,-0.9047,0.0195,0.187,1.081,-1.443,-1.959,-28.287,-7.547,12
0.6623,-0.3345,0.6203,-0.2538,-0.6196,-0.8247,0.1142,0.024,0.218,-0.428,-15.45,8.549,31.049,48
0.7624,-0.4236,0.2624,-0.4127,0.0136,-1.1342,0.4072,-0.017,0.284,-0.284,4.349,-28.487,6.613,39
0.7673,-0.6161,0.022,-0.1762,-0.268,-0.9921,0.1562,-0.109,1.853,-0.954,8.099,32.549,29.699,37
0.7778,-0.6096,-0.0944,0.1197,-0.0004,-0.9902,0.2529,-0.003,0.038,-0.011,3.899,-11.687,15.899,6
0.6717,-0.5498,0.3199,-0.3794,-0.0629,-1.1362,0.1625,0.015,1.061,-0.554,-2.7,18.313,-25.487,27
0.6932,-0.5663,0.3029,-0.3267,0.0732,-0.8828,0.1665,0.561,0.588,-0.107,16.649,-25.337,26.999,8
0.1216,0.2174,0.716,-0.652,-0.1396,-0.9667,-0.1777,-1.454,-1.386,0.825,-0.433,-23.099,-15.264,29
0.68,-0.5797,0.3435,-0.2887,-0.1435,-1.0053,0.0903,0.01,0.011,-0.028,10.465,31.173,-24.924,44
0.4677,-0.4736,0.5188,-0.5363,0.1469,-0.8696,0.1347,0.047,-0.186,-1.118,28.036,-6.437,-2.837,2
0.6107,-0.4062,0.4964,-0.4642,-0.1489,-0.7661,0.0205,0.183,-0.842,1.07,-26.987,-13.337,-29.237,30
0.4598,-0.344,-0.5192,0.6329,0.0146,-0.6416,0.2836,-0.297,2.251,-0.549,-16.429,17.523,-10.199,22
0.2435,-0.0662,0.6092,-0.7517,-0.4975,-0.8383,0.1557,0.041,-0.054,-0.455,-26.837,-25.337,31.649,33
0.0753,-0.0648,-0.587,0.8034,0.1318,-0.8007,0.4023,-0.259,-0.448,-1.4,-1.8,18.599,-26.087,7
0.7031,-0.5739,0.3062,-0.287,-0.3315,-1.0004,0.2558,0.509,1.023,-0.688,11.099,-8.837,19.049,3
0.3461,-0.1168,0.6371,-0.6786,-0.0737,-0.8969,0.2182,-0.251,0.344,0.67,12.557,23.546,-20.395,45
0.0478,-0.0673,-0.6405,0.7634,-0.061,-0.999,0.1552,0.005,-0.006,-0.031,20.699,-1.187,28.049,7
0.2314,-0.2606,-0.6409,0.6838,-0.0786,-1.0942,0.0947,-0.794,-1.17,0.731,9.299,13.813,-4.35,40
0.3102,0.0015,0.661,-0.6832,-0.2763,-0.5976,0.0092,0.719,-0.266,0.768,-23.376,-25.926,8.776,11
0.285,-0.1858,0.6559,-0.6737,-0.2539,-1.0043,0.1093,-0.113,-0.062,-0.063,11.999,10.363,8.849,38
0.7273,-0.6702,0.1458,-0.019,0.08,-0.9443,0.2543,-0.084,1.285,-0.676,22.799,-15.587,-29.987,19
0.4329,-0.4165,0.5249,-0.6028,0.0356,-0.9785,-0.0356,0.134,-0.733,1.686,27.136,15.749,1.813,1
0.6523,-0.5657,0.2905,-0.4122,0.0522,-0.935,0.27,0.007,-0.253,0.089,0,-23.987,-28.187,27
0.2946,0.057,0.7823,-0.5457,-0.5678,-0.8125,-0.2221,0.112,-0.021,0.026,-2.687,-0.287,32.549,29
0.3341,-0.1342,0.6302,-0.6878,-0.2529,-0.976,0.1738,0.003,0.013,0.014,-23.987,-4.487,13.049,33
0.6805,-0.4722,0.5196,-0.2092,-0.4116,-0.7397,0.0727,0.32,0.183,-0.181,31.649,-24.137,0,48
0.4071,-0.3137,-0.5209,0.6814,0.3173,-0.7939,0.3745,-1.088,0.145,-1.084,-16.429,17.523,-10.199,22
0.8014,-0.5913,0.0881,-0.0165,-0.1269,-0.9536,0.2744,0.001,-0.027,0.027,30.899,0.164,-8.85,50
0.4822,-0.3543,0.5142,-0.6143,0.1264,-1.0146,0.1508,-0.099,-0.86,-0.649,18.586,18.149,-31.337,42
0.603,-0.5409,0.4045,-0.4243,0.2534,-1.0458,-0.122,0.603,-4.001,0.933,-16.65,4.513,-22.637,31
0.4594,-0.3401,-0.4724,0.6707,0.0336,-0.8964,0.2094,0.233,-0.362,0.169,21.449,-21.137,-22.937,36
0.8121,-0.5725,0.0892,-0.0681,0.1679,-1.0761,0.3466,-0.061,-0.443,-1.268,22.049,-17.687,9.299,50
0.2543,-0.1239,0.6313,-0.722,0.0961,-0.9331,0.289,0.264,0.27,-0.12,3.557,15.296,-9.595,45
0.6512,-0.5627,0.3513,-0.3683,-0.2075,-0.9238,0.1489,0.183,0.356,-0.642,9.415,28.923,-25.974,44
0.5796,-0.6806,0.1107,-0.4341,0.2573,-0.8925,0.1372,-0.58,0.031,-1.168,32.482,15.275,8.609,5
0.5671,-0.4165,0.4585,-0.5426,-0.0869,-0.9633,0.2343,-0.048,-0.047,-0.027,-4.05,-22.187,-9.9,47
0.8116,-0.5309,-0.0641,0.2348,0.3696,-0.9516,0.6616,-1.093,-0.497,-0.65,-23.25,25.649,-12.737,6
0.7627,-0.5956,-0.0884,0.2357,-0.3764,-1.0986,0.1391,0.543,-0.611,0.625,14.42,-28.016,32.149,15
0.8166,-0.5513,0.1572,0.0663,-0.1518,-0.8383,0.2348,0.11,-0.006,-0.169,-30.287,-4.337,-5.7,50
0.4713,-0.4162,0.4919,-0.6021,0.2822,-0.9589,0.1704,0.257,-1.589,0.401,-10.35,23.549,9.749,42
0.2907,-0.2933,0.5632,-0.7156,0.1274,-1.3164,0.1879,-0.813,-0.08,-0.54,19.049,-8.237,18.149,25
0.1358,-0.2462,-0.579,0.7652,-0.1835,-0.6484,0.0727,0.063,0.007,0.756,24.449,-20.987,4.349,41
0.3105,-0.5969,0.4127,-0.6139,0.539,-0.8666,-0.2246,1.221,-1.954,1.576,-3.75,-26.087,-18.137,1
0.7085,-0.5683,0.3238,-0.2647,-0.2602,-0.9697,0.2075,-0.069,0.077,-0.214,27.149,-7.187,17.699,8
0.4857,-0.3122,0.5182,-0.6309,-0.144,-0.9047,0.374,-0.331,-0.175,-0.494,27.736,-14.087,11.549,42
0.7256,-0.6601,0.0807,0.1763,-0.2861,-1.3461,0.1372,-0.126,-0.22,-0.297,25.489,-27.428,26.121,26
0.7342,-0.5177,0.3559,-0.257,-0.2587,-1.2094,0.1367,-0.29,1.008,0.469,9.715,18.273,-27.024,44
0.4103,-0.3885,-0.5098,0.6486,-0.1596,-0.9746,0.206,0.02,0.707,-0.156,-32.687,31.664,-17.537,46
0.6169,-0.4455,0.4878,-0.4274,-0.2338,-0.9799,0.1074,-0.002,-0.03,-0.002,-26.387,-0.137,16.049,30
0.3782,-0.4135,0.3837,-0.7339,0.2143,-0.8725,0.4614,-0.223,0.426,-0.569,29.849,-4.637,30.599,43
0.7708,-0.6041,-0.0687,0.1899,-0.2021,-1.1806,0.4511,-0.357,-0.565,-0.071,-29.066,-0.716,3.499,15
0.46,-0.4045,0.4537,-0.6471,-0.1162,-0.8759,0.3125,-0.208,0.608,-0.093,-12.75,-29.237,-3.3,47
0.6965,-0.645,0.2367,-0.2067,-0.1108,-1.0063,0.0332,0.351,-0.96,2.944,-13.35,-23.837,-16.337,17
0.6765,-0.4102,0.4612,-0.4015,-0.185,-1.4858,0.2114,-0.051,1.078,-0.421,25.499,-20.687,25.949,30
0.2335,-0.1352,-0.5667,0.7784,0.3208,-1.4804,0.2915,-0.112,0.679,-0.476,4.149,-24.866,-23.875,18
0.2503,-0.2013,-0.5925,0.7387,-0.0844,-0.8549,0.0229,-0.404,0.07,0.056,-30.97,-15.146,12.511,18
0.2586,-0.1521,-0.5848,0.7535,0.2495,-0.8041,0.2827,-0.321,1.524,0.072,4.449,-27.716,-20.425,18
0.6578,-0.5863,0.206,-0.4253,0.1953,-0.8437,0.0229,0.143,1.565,0.651,-29.304,-30.011,9.059,5
0.7768,-0.6293,0.0189,0.0081,-0.0698,-0.9584,0.2031,0,-0.146,-0.069,4.049,9.613,16.649,37
0.2444,-0.0948,0.6313,-0.7298,-0.1318,-0.9912,0.2026,-0.188,-0.874,-0.026,-10.629,9.244,-29.113,45
0.5176,-0.388,0.5232,-0.5546,-0.4218,-1.0615,0.1826,-0.579,0.627,-0.165,15.599,32.549,-17.087,30
0.6567,-0.6191,0.216,-0.3722,0.1157,-0.6416,0.2124,0.033,0.169,-0.812,-7.05,-23.087,-17.087,9
0.6445,-0.5048,0.3375,-0.4643,0.0302,-1.0424,0.3032,-0.075,0.759,-0.638,-19.05,-22.487,-7.187,21
0.7145,-0.5598,0.2729,-0.3186,0.0083,-0.8847,0.0766,0.119,-0.038,0.145,-0.9,-15.437,-28.787,27
0.8176,-0.5393,0.1934,0.0556,-0.1821,-0.8471,0.2124,0.31,0.107,0.075,25.799,-16.487,8.699,50
0.4797,-0.4089,0.4715,-0.6165,0.1899,-0.6328,0.1801,-0.043,0.104,-0.645,-25.8,22.799,10.799,42
0.5106,-0.3346,-0.4681,0.6388,0.1855,-0.7651,0.2026,0.116,0.393,-0.101,-3.6,28.199,5.563,36
0.6769,-0.59,-0.2816,0.338,-0.2026,-0.9082,0.0541,-0.026,0.265,-0.099,23.258,-31.036,-0.214,23
0.5118,-0.4073,0.5121,-0.5565,-0.2749,-1.5239,0.1137,-0.441,0.118,0.185,-30.587,-1.787,32.249,30
0.6631,-0.5806,0.2833,-0.3777,-0.0053,-0.9799,0.1372,0.092,0.085,-0.116,10.799,-2.837,19.049,27
0.4911,-0.4228,0.4776,-0.5931,0.1191,-0.6411,0.1044,0.361,-0.297,0.146,-10.35,23.549,9.749,42
0.6393,-0.6356,0.1415,-0.4088,0.3037,-0.8505,0.2421,-0.427,-1.889,-1.196,-18.554,-32.267,-9.896,5
0.6804,-0.58,0.3446,-0.2858,-0.1313,-0.9912,0.0961,0.004,0.016,-0.031,10.165,29.223,-26.424,44
0.5258,-0.4079,0.505,-0.5495,-0.2973,-1.1767,0.1538,-0.434,-0.264,0.138,-13.65,-20.387,-15.587,30
0.4284,-0.3064,0.533,-0.6621,-0.1328,-1.4521,0.0844,-0.44,0.991,-0.224,10.799,28.799,-22.187,24
0.2444,-0.2046,-0.586,0.7448,0.039,-0.8105,0.1704,0.384,0.479,-0.043,30.216,-20.246,21.661,18
0.7827,-0.6097,-0.121,0.0295,-0.1513,-0.9042,0.2934,-0.363,0.327,-1.086,-2.55,26.999,-22.037,6
0.7303,-0.679,0.0121,-0.0722,-0.0502,-0.6748,0.1508,0.066,-0.007,-0.065,18.899,-31.487,-19.637,14
0.4678,-0.3601,0.5646,-0.5767,-0.1186,-0.9936,0.0991,0.01,-0.044,-0.03,7.349,-17.987,-3.75,42
0.6295,-0.4082,0.4596,-0.4751,0.123,-0.6962,0.3159,-0.443,-0.565,-0.728,-4.5,-25.337,-16.337,30
0.308,-0.2287,-0.5793,0.7191,-0.1801,-0.9536,0.2807,-0.992,0.735,0.121,-15.05,15.32,6.424,18
0.6873,-0.5494,0.3416,-0.3299,-0.2324,-0.7031,0.1147,-0.107,-0.509,-0.376,9.299,-14.537,-29.837,8
0.4596,-0.4214,0.3803,-0.6829,0.2617,-0.9443,0.4848,0.119,0.219,-0.049,32.099,-3.887,30.599,43
0.4212,-0.3888,0.4002,-0.7149,0.4243,-0.916,0.4877,0.114,-0.553,-0.022,25.199,-3.587,-21.137,43
0.6848,-0.5111,0.4183,-0.3078,-0.2646,-0.9653,0.1469,-0.006,-0.457,0.255,-1.897,-8.309,-7.257,44
0.7155,-0.4631,0.4054,-0.3303,-0.0737,-0.8374,0.0424,0.219,-0.732,0.961,27.702,11.523,13.625,44
0.6469,-0.5062,0.2835,-0.4948,-0.0454,-0.8061,0.4052,-0.756,0.669,-1.025,16.349,32.549,-4.787,39
0.7003,-0.5119,0.4061,-0.2871,-0.2963,-0.8984,0.1025,0.108,0.602,-0.738,6.392,-6.426,-11.736,44
0.2677,-0.233,-0.6235,0.6965,-0.1503,-0.913,0.0776,0.73,2.017,-0.801,16.349,14.113,6.449,40
0.6917,-0.5786,0.311,-0.2996,0.1083,-1.0283,-0.0468,0.119,-0.499,0.159,28.049,-27.287,-25.487,8
0.636,-0.4369,0.4988,-0.3945,-0.4003,-0.8813,0.1787,-0.057,0.012,-0.288,-20.734,-30.463,4.625,44
0.7105,-0.6941,0.115,0.0003,-0.0517,-0.7783,-0.0317,0.09,-0.042,0.929,24.149,-14.387,-27.887,19
0.2897,-0.1854,0.6526,-0.6751,-0.2456,-0.9956,0.312,-0.14,0.556,-0.252,10.649,8.563,9.749,38
0.7011,-0.5025,0.3841,-0.3291,-0.0668,-0.6601,0.0712,0.585,-1.432,0.52,0.115,25.773,-9.774,44
0.2118,-0.0436,0.6688,-0.7112,-0.3925,-0.5141,0.0498,0.578,1.898,-0.946,-16.326,-14.526,-10.124,11
0.171,-0.0924,0.6217,-0.7586,-0.3637,-1.477,0.1484,-0.994,0.094,0.451,22.894,15.446,7.354,45
0.6297,-0.5385,0.2794,-0.4851,0.2001,-1.1049,0.5341,-0.19,0.81,0,9.299,-24.587,-16.037,39
0.1869,-0.1274,-0.6139,0.7562,0.1098,-0.9506,0.1577,0.011,0.355,-0.042,-5.807,-17.799,-25.707,18
0.3751,-0.4132,0.3841,-0.7354,0.2172,-0.875,0.4838,-0.23,0.434,-0.559,29.849,-4.637,30.599,43
0.3962,-0.2897,0.6832,-0.5405,-0.3505,-1.1777,-0.1806,-0.065,-1.134,0.179,-14.937,-13.147,-7.131,34
0.5136,-0.3537,0.6312,-0.4609,-0.3935,-1.3925,-0.1538,0.139,2.692,-0.624,8.312,-21.697,-23.931,34
0.7563,-0.6118,-0.1257,0.194,-0.0083,-0.9057,0.3574,-0.231,0.321,-0.552,-24.566,-2.666,-8.351,15
0.4595,-0.3557,-0.6224,0.5243,0.1933,-1.0048,-0.02,-0.042,0.021,-0.029,-16.185,-28.669,0.369,16
0.3562,-0.3235,-0.4445,0.7555,0.1372,-1.5078,0.6005,-0.368,1.016,-0.158,-16.579,-9.163,-17.999,22
0.0317,-0.1696,0.7027,-0.6902,0.0375,-0.9418,-0.1518,0.245,-0.175,0.014,16.649,-2.837,-29.537,10
0.7103,-0.5313,0.2315,-0.3993,0.1494,-1.2192,0.31,0.212,0.277,-0.319,18.449,-8.837,27.299,39
0.6906,-0.3541,0.6072,-0.1697,-0.7788,-0.8417,-0.0561,0.018,0.323,0.461,-13.2,-22.937,24.299,48
0.4671,-0.3767,0.6377,-0.4828,-0.2661,-0.9614,0.0063,0.177,0.957,-0.296,-4.737,-1.597,-5.631,34
0.6019,-0.4168,0.5498,-0.4019,-0.185,-1.1918,-0.0849,-0.421,0.297,0.323,17.162,24.789,-30.231,34
0.5657,-0.4076,0.4611,-0.5487,-0.1391,-0.978,0.2314,-0.068,-0.137,-0.042,-4.5,-22.487,-10.65,47
0.3291,-0.1355,0.6309,-0.6893,0.0405,-1.2333,0.2656,0.803,0.363,2.972,-16.878,18.34,-3.854,35
0.5987,-0.6875,0.2594,-0.3183,0.3208,-1.1953,0.102,-0.188,0.084,-0.221,4.91,-25.169,5.014,20
0.4404,-0.3619,0.5112,-0.6431,-0.0541,-0.7412,0.1782,0.017,0.582,-0.212,12.586,20.849,30.149,42
0.7508,-0.5933,0.2867,-0.0434,-0.6513,-0.9018,0.0092,0.467,-0.124,0.141,-6.6,4.664,-5.237,3
0.3191,-0.2501,-0.5641,0.7192,-0.1806,-0.9174,0.4282,-0.283,0.646,0.365,-32.62,-32.546,18.361,18
0.7349,-0.6642,0.0964,0.0967,-0.4804,-1.124,0.143,-0.235,-0.238,0.006,22.489,-15.728,-31.615,26
0.3803,-0.4416,0.5183,-0.6258,0.2651,-0.7163,0.1191,-0.012,-1.143,-1.565,22.036,26.549,3.613,1
0.6579,-0.3382,0.6042,-0.2958,-0.5209,-0.5063,0.0004,0.356,0.21,-0.266,15.749,10.949,27.299,48
0.7597,-0.5643,-0.1022,0.3063,0.0346,-0.9003,0.2539,0.797,-0.399,0.987,14.42,-28.016,32.149,15
0.1296,-0.3357,-0.5699,0.7386,-0.7978,-1.1411,-0.2329,0.827,2.018,-0.291,31.049,-24.137,-2.237,29
0.6288,-0.5325,0.3337,-0.4577,0.2587,-0.9887,0.1679,-0.094,-1.234,0.794,21.149,-29.087,-20.087,21
0.6643,-0.3631,0.5996,-0.2591,-0.5698,-0.955,-0.0888,-0.664,-0.726,0.585,-28.637,32.399,17.399,48
0.4491,-0.4265,0.3921,-0.6801,0.2021,-1.1391,0.4057,-0.112,-0.162,-0.646,-28.787,-10.187,31.949,43
0.6198,-0.6289,0.2209,-0.4139,0.228,-1.0205,-0.0341,0.374,-0.108,1.042,17.399,-21.887,-24.737,9
0.6934,-0.5664,0.283,-0.3437,0.0209,-0.9799,0.0654,0.471,-0.891,0.607,21.599,-23.237,-31.037,27
0.4555,-0.3509,-0.5397,0.6147,-0.1621,-1.3442,0.2451,-0.285,0.633,-0.02,-1.129,-32.563,-21.299,22
0.616,-0.3052,0.4594,-0.5623,-0.0825,-0.9272,0.0664,0.627,0.234,1.509,-18.75,13.199,25.499,47
0.7275,-0.6563,0.0888,0.1787,-0.4873,-1.1777,0.1293,-0.127,0.147,-0.302,21.655,-23.183,22.433,26
0.6346,-0.4065,0.4373,-0.4905,-0.0717,-1.1679,0.2836,-0.016,0.599,0.564,0.316,9.045,-0.542,4
0.7762,-0.5736,-0.0496,0.2565,-0.1162,-0.6958,0.3208,-0.298,0.263,-0.702,-12.266,-13.166,-2.501,15
0.0587,-0.0604,-0.5823,0.8085,0.2836,-0.9252,0.2641,-1.045,-1.159,-0.824,4.199,19.649,-25.487,7
0.5136,-0.3033,-0.5,0.6277,0.1118,-0.9501,0.3256,-0.052,-0.022,-0.105,-18.75,-14.087,-1.337,36
0.3932,-0.4435,0.4722,-0.6524,-0.1245,-1.0844,0.2021,0.314,2.325,-1.255,3.599,-7.937,-26.387,28
0.3859,-0.3852,0.5116,-0.6639,-0.0478,-1.2265,0.3066,-0.3,0.929,0.072,-0.3,-32.387,11.099,42
0.1823,-0.3392,-0.548,0.7425,0.0102,-1.123,0.6113,-0.825,2.294,-0.863,-14.846,-22.737,25.139,12
0.4387,-0.268,-0.5174,0.6839,0.2851,-0.9399,0.1435,-0.165,0.413,0.341,-18.3,-16.337,5.263,36
0.0381,-0.2752,-0.6413,0.7151,-0.2304,-0.9438,-0.0883,-1.753,-2.071,0.338,12.749,-30.137,28.649,29
0.1042,-0.3162,-0.5829,0.7411,-0.6064,-0.9716,-0.2114,1.278,2.372,-0.262,31.049,-24.137,-2.237,29
0.7185,-0.6735,0.1658,0.0497,-0.2358,-1.2075,0.0063,-0.039,0.014,-0.103,0.449,-19.937,-7.637,19
0.4204,-0.4328,0.5463,-0.5808,0.0048,-1.0185,0.0629,-0.095,0.39,-0.033,-11.4,15.763,-15.137,28
0.2477,-0.0979,0.654,-0.708,-0.3422,-1.5986,0.2397,-0.047,0.649,-0.873,23.249,29.999,20.999,38
0.5153,-0.3472,0.5081,-0.5963,0.0322,-1.0156,0.1435,-0.011,-0.337,0.233,-27.9,-1.787,4.799,42
0.4663,-0.2879,-0.5105,0.6625,0.0742,-0.9614,0.3066,0.018,0.424,-0.336,-15,-9.437,1.213,36
0.3129,-0.2055,0.6369,-0.6738,-0.0087,-0.936,-0.0136,-0.088,0.153,0.182,10.649,8.563,9.749,38
0.5992,-0.4175,0.4589,-0.5058,-0.2568,-0.7651,0.1923,-0.036,-0.111,-0.083,-9.45,-29.687,-22.037,32
0.4384,-0.406,0.3878,-0.7017,0.5678,-0.8496,0.4082,-0.073,0.541,0.011,26.099,-25.187,-12.887,43
0.3123,-0.0799,0.6535,-0.6847,-0.3388,-1.2236,0.1206,0.235,1.102,-0.563,10.307,14.696,-14.545,45
0.234,-0.1781,-0.5949,0.748,0.0209,-1.081,-0.1855,0.98,-0.328,0.013,-29.15,23.87,21.874,18
